0.00020361099999999938	0.003000009	-0.005406301000000002	0.004802678599999998	-0.0070033925999999965	-0.0006002320000000006	0.0024060846	0.002597536400000001	0.004718553985466823	0.004725141134231302	0.004375112017692106	0.005150908114980891	0.0035838943160995413	0.005061166258680659	0.005105731930627382	0.004480600871267655	2.2306209153085838e-05	3.1327012738485675e-05	4.8369695669954914e-05	4.9597576143873935e-05	6.189180637870531e-05	2.597568235183158e-05	3.1857741649785175e-05	2.6822979516929435e-05	0.04802299
-0.00081722768	-0.0006018577399999987	-0.00020437680000000096	-0.0035765327999999954	-0.0005809606000000139	0.001600044999999998	0.003202568000000007	0.0009783459999999989	0.0029698083988185958	0.003873577539398245	0.003555186867240544	0.0049179388357584964	0.004358438827305975	0.005125025664611597	0.005480870970282482	0.005811425483546172	9.487623006651653e-06	1.5366835692928468e-05	1.2681123537377872e-05	3.6977709261737444e-05	1.9333504230120656e-05	2.8826032064952532e-05	4.0296388387509276e-05	3.472982704652586e-05	0.04276299
0.0	0.0013995573399999998	0.002597147820000001	-0.0013967067000000021	0.001789221199999997	0.0020112128000000055	0.0016136360000000094	-0.00801407200000002	0.0	0.0017855292847499735	0.00255449608701739	0.0028012492359188517	0.004284244062523808	0.004141688918966951	0.005632066285755972	0.0063001158639381565	0.0	5.146875574647627e-06	1.3270627057517913e-05	9.797786887560848e-06	2.1556059689799932e-05	2.1198564028377496e-05	3.4323991787645096e-05	0.00010391680992022954	0.04778504
-0.0054583328000000035	0.006440953199999999	0.004639158399999998	0.0011782106000000003	-0.005416357600000002	0.002633726999999999	0.000635524599999999	-0.004652896200000001	0.004760000969229654	0.004507286071808056	0.004289584918193371	0.005108590721507316	0.00460616247581102	0.004464661827579936	0.004513482881041449	0.004641210213988244	5.245100618262313e-05	6.180150585770513e-05	3.992232943068258e-05	2.7485879377823003e-05	5.055366240464729e-05	2.686972314517841e-05	2.0775419234659378e-05	4.3190275298403247e-05	0.04221892
0.00146304918	0.0017840632000000022	0.0015297755999999982	-0.0023768953999999953	-0.009676368600000014	-0.0019707495999999993	0.009483534000000007	-0.0002364240000000023	0.003123023262609478	0.0033202130604918544	0.0034686975713095346	0.004002345695263738	0.004571854242421586	0.004786849011724774	0.0063054083622887825	0.006058648892885419	1.189378720189862e-05	1.4206696268654934e-05	1.437207622756402e-05	2.166840280693731e-05	0.0001145339604970145	2.6797777446950602e-05	0.00012969559174437744	3.6763122715037717e-05	0.04840994
0.0	0.0022171510999999997	-0.0018643156799999984	0.0014471644999999973	0.0027123051999999957	-0.004129455399999997	0.004352006000000011	-0.004734862000000022	0.0	0.0021355590837732153	0.0024928715833379186	0.0033385774753641557	0.0034735528176715403	0.005416560601896057	0.006456049770645224	0.007246175006828276	0.0	9.476371600517503e-06	9.690081685707559e-06	1.3240384649069142e-05	1.9422168675100913e-05	4.639153065460172e-05	6.0620534865084344e-05	7.492597038862697e-05	0.04696417
-0.0004423023999999984	0.013048725199999995	0.0037214636	-0.0047278856	-0.0112840138	-0.0027224109999999984	-0.0021951406000000006	0.0046015728	0.004835524406017442	0.005235433983717947	0.005263967021753677	0.005005077474901034	0.00547723910456672	0.00428238965609571	0.004083844284806232	0.004363189098761106	2.3577927694236092e-05	0.00019767899834298365	4.1558640132235235e-05	4.7403702776449075e-05	0.00015732911564718527	2.5750382819556524e-05	2.149642639631289e-05	4.0211891345247596e-05	0.05293012
0.0014571859999999975	-0.00420560612	-0.00025527320000000173	0.006003693400000002	-6.413020000001157e-05	-0.001587446000000003	-0.0011377825999999936	-0.00021064600000000072	0.0032831270463768597	0.003265483448531487	0.0044302802541817095	0.004782806188822861	0.004369275743197463	0.006288646688520656	0.005516272710016435	0.005511879388260995	1.2902314241247235e-05	2.8350504989214546e-05	1.9692547537230593e-05	5.891956948104584e-05	1.9094683202645787e-05	4.2067061975957815e-05	3.1723813856134816e-05	3.0425186128052404e-05	0.04685998
0.00060632306	-0.0002592700800000008	-0.0014705564799999988	0.0025235035999999966	-0.0041398996	0.006392849000000005	-0.013595859999999991	0.00994292199999999	0.0004530264033558109	0.0017631306674380904	0.0021073184626840898	0.0029139323111981286	0.0037016665542973786	0.0048830008093169236	0.006515438077010255	0.00752147796404148	5.728605752252654e-07	3.1758507248438925e-06	6.603327464039223e-06	1.4859071933457412e-05	3.084110397728399e-05	6.47122152405908e-05	0.00022729834247495483	0.00015543432866164535	0.1402609
-0.0007895966000000007	-0.004373964799999999	0.0011614646000000014	-0.0021979173999999995	-0.0015632959999999998	0.007326843000000002	0.0033914172	-0.002954976799999999	0.005173862568649868	0.005073448640954612	0.0056824351620914535	0.004748714851346958	0.005568543548338921	0.006080937960704029	0.006343129060792239	0.004568443886915743	2.7392316670007773e-05	4.487144918404323e-05	3.3639069388426483e-05	2.7381133636625916e-05	3.345257163336302e-05	9.06604348285803e-05	5.173699690632287e-05	2.960256743643606e-05	0.06256294
0.0007182250599999983	-0.0026044470599999956	0.0036832451999999983	-0.0003970213999999961	-0.0008435570000000136	-0.0016702154000000048	-0.002557917799999994	0.0036716839999999984	0.003702193960915746	0.0036811617504043962	0.003628167640088518	0.005353991157349518	0.005822389668983426	0.00499547719680432	0.006550450590813026	0.005677590985776115	1.4222087361053022e-05	2.033409632098298e-05	2.6729895627908515e-05	2.8822847305034785e-05	3.461180986973395e-05	2.7744411906189123e-05	4.945134641423953e-05	4.571630279762219e-05	0.0448761
0.0017074959600000001	-0.00360682944	0.0019572393520000016	0.0011420941999999961	-0.0011448320000000017	-0.000155834199999996	0.005680092000000014	-0.005579428000000017	0.0005232378828306126	0.0019108332586504626	0.0028263475385718207	0.0029703166210900966	0.004393675622918813	0.004539989437559286	0.007035017153245896	0.007963362817260742	3.189320335445384e-06	1.6660502351615458e-05	1.1819026289808375e-05	1.0127159991197719e-05	2.0615025787655026e-05	2.063578839103952e-05	8.175491147492816e-05	9.454516416651512e-05	0.04844308
