0.0024039942867109835	0.002599918898181117	0.0005960528456829156	-0.005599966030575006	0.005531422224888457	0.006311748353983696	0.006692217958607683	0.005920137250629306	3.637582036052902e-05	4.659774556113521e-05	4.514106020035789e-05	6.640764460988271e-05	0.153918208
-0.003022188298575713	-0.0035769097209201206	0.007621736387376497	-0.0010226383678807061	0.003922362926290659	0.005820713992224089	0.007745090231521061	0.006398590380769038	2.451855303758739e-05	4.6674994530886146e-05	0.0001180772882530619	4.198774809233177e-05	0.141629459
0.0002	0.004799999999999995	-0.008400000000000008	0.003400000000000023	0.0002000000000000001	0.0042111610692326185	0.007006469313776945	0.007502979000207254	8.000000000000003e-08	4.077387755102037e-05	0.00011965061224489811	6.78546938775512e-05	0.08475958400000005
0.018903341916044567	-0.014910741320292256	-0.007306228776528149	0.003313628180775825	0.005990439014827182	0.006364756566689825	0.0066650002906547936	0.006147111783176881	0.00039322169518525113	0.0002628403328738921	9.78032078093965e-05	4.8767114995303755e-05	0.1501357080000001
-2.6882774373477303e-05	0.005236172139614937	0.004635556152210002	-0.009844845517451496	0.004401755271307472	0.005112642420076736	0.006293351635523447	0.006827421125789649	1.9376172152041136e-05	5.355661119124777e-05	6.109465564863766e-05	0.00014353466249136362	0.1395391250000002
0.0	-0.0025900983384950418	-0.0029724145214590964	0.005562512859954167	0.0	0.0034751494863247212	0.005272472218223044	0.006368501421581864	0.0	1.878527335537775e-05	3.6634211379314736e-05	7.149935967384572e-05	0.09509329200000005
0.001917506776793383	-0.003714489240678346	-0.0017181397202626597	0.003515122184147629	0.006367391134356733	0.006200679402727199	0.006562680792940915	0.007102925295057292	4.422050209693327e-05	5.2245855374520535e-05	4.6020783288379846e-05	6.280763171665152e-05	0.14758987499999998
-0.00047541348042769713	0.00227463525567323	-0.007721628533418955	0.0059224067581733954	0.004872973091244625	0.005738460784428598	0.005781030965593203	0.006688322919968547	2.397188472536657e-05	3.8103897720776504e-05	9.304386623325725e-05	7.98085652910345e-05	0.13711779199999996
0.0013067877186733767	-0.0012357627586270733	-0.0035679554466438697	0.003496930486597596	0.00046302451452559176	0.004154731637230063	0.004846938847945959	0.005853415624123015	1.922085842727228e-06	1.8788904573009993e-05	3.622312226496336e-05	4.6490997296823124e-05	0.10788591700000016
0.008145159100174677	0.0018561369783675252	-0.013349662940505849	0.003348366861963651	0.005670368399371425	0.006270570075403895	0.006566128411194966	0.006252744403386592	9.849669455174842e-05	4.276529355301414e-05	0.00022132754293741698	5.030837321637865e-05	0.14350266600000006
0.004682359073968716	-0.012072546032175939	0.011531075626463227	-0.004140888668256033	0.005041565935005902	0.00493575944999341	0.0065367690198453975	0.006748983437902103	4.734187357458911e-05	0.00017010808904720625	0.00017569505432202484	6.269573640796812e-05	0.142780291
0.0006922376253591582	0.005666894381849225	-0.0016393620224996552	-0.004719769984708704	0.0003357149178225535	0.0039840096310534544	0.005036456528356803	0.006245724736288851	5.918974360114901e-07	4.7986024675360995e-05	2.8053402202842016e-05	6.128530619004763e-05	0.10896258399999992
